p,prot_overhead,nonprot_overhead,rand_overhead,r2n_overhead
0.01020408163265306,0.002176896712883627,0.002176896712883627,0.012155865399594951,0.12136316535532662
0.02,0.004266717557251908,0.004266717557251908,0.014198931297709924,0.12260051696772731
0.03,0.006400140337281235,0.006400140337281235,0.01635685746170439,0.12386368463299174
0.039999999999999994,0.008533435114503817,0.008533435114503817,0.01850351145038168,0.12512677650971205
0.049999999999999996,0.01066679389312977,0.01066679389312977,0.020535496183206107,0.1263899062807044
0.06,0.012800664698343659,0.012800664698343659,0.022632566371357146,0.12765333921496833
0.06999999999999999,0.014934258163289844,0.014934258163289844,0.02486265152952304,0.12891660794021484
0.07999999999999999,0.017066870229007634,0.017066870229007634,0.026969160305343513,0.13017929559368152
0.09,0.019200421011843705,0.019200421011843705,0.02879782156600192,0.1314425390474901
0.09999999999999999,0.02133358778625954,0.02133358778625954,0.03125648854961832,0.13270555513566623
0.10999999999999999,0.02346929349423492,0.02346929349423492,0.03332653112639508,0.13397007448836484
0.11999999999999998,0.02651792678161665,0.025601329396687317,0.035384221475729255,0.1352324210041941
0.12999999999999998,0.02865137089800726,0.027734773513077928,0.03746682386379425,0.1364956013023984
0.13999999999999999,0.030787204758577533,0.029870607373648196,0.03938001415131648,0.1377601965323285
0.14999999999999997,0.03292017942252241,0.03200358203759307,0.040833235995355266,0.13902309887477296
0.15999999999999998,0.0350503378429446,0.03413374045801527,0.043365496183206106,0.14028433376162044
0.16999999999999998,0.03708889789830592,0.03626927539316481,0.045991548805905454,0.1415487520022874
0.17999999999999997,0.03909705856081792,0.03840429844511169,0.048184429129935896,0.14281286716457905
0.18999999999999997,0.04111160019480503,0.04053503284487848,0.04967057943036001,0.14407444308016715
0.19999999999999998,0.043127473358022826,0.04266717557251908,0.052349618320610684,0.1453368528455899
0.20999999999999996,0.045152545709555875,0.04480904807027839,0.05390635747509584,0.14660502346212917
0.21999999999999997,0.04716595705372064,0.04693858698846984,0.05597452111623376,0.14786589155098717
0.22999999999999998,0.049187358125441616,0.04907657645792395,0.058468980098585144,0.14913176308464218
0.23999999999999996,0.051203311568472375,0.05120880409567821,0.06090280093669949,0.1503942231240711
0.24999999999999997,0.05321258786183962,0.053333969465648855,0.06281297709923664,0.15165250170055175
0.25999999999999995,0.055231708550331285,0.055469547026155856,0.06493364772758849,0.15291694517905424
0.26999999999999996,0.05725698295721308,0.057611633233215075,0.06687569187763995,0.15418524232966818
0.27999999999999997,0.059270434574437494,0.05974121474729639,0.068822020474518,0.1554461356389144
0.29,0.06128535933241223,0.06187235436850215,0.07127902445936132,0.15670795148004554
0.29999999999999993,0.0633037540395261,0.06400716407518614,0.07305439704275771,0.15797194032380335
0.30999999999999994,0.06533036110285981,0.06615065980235517,0.07584294928694005,0.15924107203015703
0.31999999999999995,0.06733174816718313,0.06826748091603053,0.077686106870229,0.1604944100974983
0.32999999999999996,0.06935542790920314,0.07040788048270476,0.0794328974882221,0.16176170861360945
0.33999999999999997,0.07136990894232582,0.07253855078632962,0.0823776251002541,0.16302324657883221
0.35,0.07338634683604787,0.07467129081644922,0.08333267426730115,0.16428600999810403
0.35999999999999993,0.07542017705551614,0.07682242630990113,0.08621217910480583,0.16555966509561534
0.36999999999999994,0.07743627147759498,0.07895480305795538,0.08855928037472949,0.16682221342101888
0.37999999999999995,0.07945075159373849,0.08108547239171243,0.08955933511479396,0.16808375081199747
0.38999999999999996,0.0814540551541191,0.08320432053923378,0.09232901835157376,0.16933828905571005
0.39999999999999997,0.08346793137329,0.08533435114503816,0.09500763358778626,0.17059944826543721
0.4099999999999999,0.08548578126171255,0.08746858460951022,0.09685514336059392,0.17186309592481458
0.41999999999999993,0.08753587671936736,0.08963692347167874,0.09839245621912887,0.17314693687920335
0.42999999999999994,0.09045728587879719,0.09175736682262169,0.1005261429861282,0.17440241961896263
0.43999999999999995,0.09248102913452295,0.0938978335662832,0.10103523814643588,0.17566975790956152
0.44999999999999996,0.09447872077284064,0.09601074611277922,0.10506943060718286,0.17692078177283377
0.4599999999999999,0.09652565141904987,0.09817573762659706,0.10755394975813505,0.17820264081241383
0.4699999999999999,0.09853308620033938,0.10029895527155402,0.10957040881146438,0.17945976617009454
0.4799999999999999,0.10053620517911843,0.10241760819135642,0.11155273698753633,0.18071418882239962
0.48999999999999994,0.10257728433373199,0.10457641071695854,0.1137831162999551,0.18199238345478017
0.49999999999999994,0.10455475776585292,0.10666793893129771,0.11505343511450382,0.18323074597536088
0.5099999999999999,0.10661294439928493,0.10884483564418133,0.11848652438074465,0.18451965390494496
0.5199999999999999,0.10859299914283625,0.11093909405231171,0.12000623231036112,0.1857596329323659
0.5299999999999999,0.11065074426338799,0.11311552378716619,0.12289695870738993,0.1870482643712551
0.5399999999999999,0.11358957266060778,0.11525439106569174,0.12372025024641106,0.18831465564251007
0.5499999999999999,0.11347355537080425,0.1173464674711746,0.1262253629943147,0.18955334273885402
0.5599999999999999,0.11546902465921748,0.11951589796223833,0.12792075608869502,0.19083783003035693
0.57,0.11741195438100305,0.12162820858756866,0.12990477599728428,0.1920884975051249
0.58,0.11927021648694332,0.1237447087370043,0.13222153344786666,0.19334164553434852
0.5899999999999999,0.12222197351092301,0.1259361734726065,0.1343770109141379,0.19463917897192715
0.5999999999999999,0.12415163314210878,0.12805274781668394,0.13620620767390926,0.1958923709306865
0.6099999999999999,0.12607481740540466,0.1301622195622913,0.1395893511683255,0.19714135754730247
0.6199999999999999,0.1279703668896998,0.13234235599416588,0.14086015191407952,0.1984321836659638
0.6299999999999999,0.12985515806880185,0.13442714421083518,0.1435469006286767,0.1996665555349024
