mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm
cbuckle.mat,341,1e-06,34100,2259,85,341,9.412512458207181e-07,True,0.235306167,56.46446414928112
cbuckle.mat,341,1e-06,34100,2259,170,351,9.918190214883366e-07,True,0.238558791,56.46446414928112
cbuckle.mat,341,1e-06,34100,2259,255,355,9.812229761958636e-07,True,0.240106625,56.46446414928112
cbuckle.mat,341,1e-06,34100,2259,340,340,8.477143878057427e-07,True,0.229765416,56.46446414928112
cbuckle.mat,341,1e-06,34100,6771,1,333,9.987211428191858e-07,True,0.224173458,103.29957108037527
cbuckle.mat,341,1e-06,34100,6771,85,342,9.838483933142044e-07,True,0.230367542,103.29957108037527
cbuckle.mat,341,1e-06,34100,6771,170,400,9.930274014301625e-07,True,0.270151375,103.29957108037527
cbuckle.mat,341,1e-06,34100,6771,255,382,9.929343017112606e-07,True,0.258281333,103.29957108037527
cbuckle.mat,341,1e-06,34100,6771,340,340,6.612564346163182e-07,True,0.228437208,103.29957108037527
cbuckle.mat,341,1e-06,34100,1476,1,1068,9.793433660717349e-07,True,0.706581,24333.448283273123
cbuckle.mat,341,1e-06,34100,1476,85,4477,9.925443283130266e-07,True,2.976129916,24333.448283273123
cbuckle.mat,341,1e-06,34100,1476,170,12086,9.990864062288242e-07,True,7.977414416,24333.448283273123
cbuckle.mat,341,1e-06,34100,1476,255,7950,9.988268022158648e-07,True,5.293217,24333.448283273123
cbuckle.mat,341,1e-06,34100,1476,340,2316,9.984510714921417e-07,True,1.557999917,24333.448283273123
cbuckle.mat,341,1e-06,34100,10925,1,445,9.96165386968347e-07,True,0.299039583,10726.74122585515
cbuckle.mat,341,1e-06,34100,10925,85,1373,9.985491595008281e-07,True,0.909013917,10726.74122585515
cbuckle.mat,341,1e-06,34100,10925,170,2699,9.968491002296268e-07,True,1.783559375,10726.74122585515
cbuckle.mat,341,1e-06,34100,10925,255,2263,9.930670636300362e-07,True,1.495422,10726.74122585515
cbuckle.mat,341,1e-06,34100,10925,340,959,9.951479032741122e-07,True,0.648867125,10726.74122585515
cbuckle.mat,341,1e-06,34100,7543,1,341,9.86927713570078e-07,True,0.229994125,528.5716971470711
cbuckle.mat,341,1e-06,34100,7543,85,367,9.986895843441988e-07,True,0.246784292,528.5716971470711
cbuckle.mat,341,1e-06,34100,7543,170,438,9.383590522704327e-07,True,0.292682583,528.5716971470711
cbuckle.mat,341,1e-06,34100,7543,255,412,9.966133363288152e-07,True,0.280737209,528.5716971470711
cbuckle.mat,341,1e-06,34100,7543,340,340,7.614079891090729e-07,True,0.228268166,528.5716971470711
cbuckle.mat,341,1e-06,34100,9508,1,343,9.965810329895443e-07,True,0.230438667,376.91874577136355
cbuckle.mat,341,1e-06,34100,9508,85,499,9.363976897156953e-07,True,0.333245625,376.91874577136355
cbuckle.mat,341,1e-06,34100,9508,170,759,9.834913569252043e-07,True,0.501168375,376.91874577136355
cbuckle.mat,341,1e-06,34100,9508,255,656,9.775196541099954e-07,True,0.437561041,376.91874577136355
cbuckle.mat,341,1e-06,34100,9508,340,340,8.889677561217977e-07,True,0.226299166,376.91874577136355
cbuckle.mat,341,1e-06,34100,13643,1,1199,9.972870002223163e-07,True,0.799155792,41334.509284512314
cbuckle.mat,341,1e-06,34100,13643,85,8905,9.961556129554822e-07,True,5.906226958,41334.509284512314
cbuckle.mat,341,1e-06,34100,13643,170,34099,1.0125370507330698e-05,False,22.925611459,41334.509284512314
cbuckle.mat,341,1e-06,34100,13643,255,34099,1.2097548954154074e-05,False,22.623484708,41334.509284512314
cbuckle.mat,341,1e-06,34100,13643,340,4065,9.99908670071634e-07,True,2.683529667,41334.509284512314
cbuckle.mat,341,1e-06,34100,11951,1,1113,9.721248955336752e-07,True,0.751673167,27699.32004036668
cbuckle.mat,341,1e-06,34100,11951,85,5136,9.933991351001634e-07,True,3.407730333,27699.32004036668
cbuckle.mat,341,1e-06,34100,11951,170,12256,9.987954321068786e-07,True,8.119475709,27699.32004036668
cbuckle.mat,341,1e-06,34100,11951,255,16241,9.989956471995322e-07,True,10.791176292,27699.32004036668
cbuckle.mat,341,1e-06,34100,11951,340,2584,9.973281354814252e-07,True,1.729905,27699.32004036668
cbuckle.mat,341,1e-06,34100,475,1,343,9.645423801821727e-07,True,0.233738625,528.571697147069
cbuckle.mat,341,1e-06,34100,475,85,369,9.662546437459003e-07,True,0.250263208,528.571697147069
cbuckle.mat,341,1e-06,34100,475,170,438,9.913039682846718e-07,True,0.294249834,528.571697147069
cbuckle.mat,341,1e-06,34100,475,255,413,9.67717731458338e-07,True,0.2817815,528.571697147069
cbuckle.mat,341,1e-06,34100,475,340,340,7.615496923836255e-07,True,0.230176125,528.571697147069
cbuckle.mat,341,1e-06,34100,4494,1,1476,9.973363830754136e-07,True,0.976661917,36880.74334479067
cbuckle.mat,341,1e-06,34100,4494,85,8257,9.977263279403267e-07,True,5.477981584,36880.74334479067
cbuckle.mat,341,1e-06,34100,4494,170,20294,9.981122501850434e-07,True,13.48384825,36880.74334479067
cbuckle.mat,341,1e-06,34100,4494,255,34099,4.1948388881382685e-06,False,22.640752042,36880.74334479067
cbuckle.mat,341,1e-06,34100,4494,340,3171,9.992311183887664e-07,True,2.110212083,36880.74334479067
cbuckle.mat,341,1e-06,34100,9656,1,416,8.861262820331404e-07,True,0.281637084,98.38813812293934
cbuckle.mat,341,1e-06,34100,9656,85,351,9.896604335668622e-07,True,0.236392542,98.38813812293934
cbuckle.mat,341,1e-06,34100,9656,170,400,9.75477508504426e-07,True,0.267691292,98.38813812293934
cbuckle.mat,341,1e-06,34100,9656,255,394,9.103588772981044e-07,True,0.26453225,98.38813812293934
cbuckle.mat,341,1e-06,34100,9656,340,340,6.765990259219459e-07,True,0.22993275,98.38813812293934
cbuckle.mat,341,1e-06,34100,5639,1,1382,9.912869430839536e-07,True,0.910629625,34714.96634772757
cbuckle.mat,341,1e-06,34100,5639,85,11175,9.99528023116818e-07,True,7.4415965,34714.96634772757
cbuckle.mat,341,1e-06,34100,5639,170,17211,9.961250398602407e-07,True,11.423296625,34714.96634772757
cbuckle.mat,341,1e-06,34100,5639,255,17997,9.982187239966409e-07,True,11.951172583,34714.96634772757
cbuckle.mat,341,1e-06,34100,5639,340,7342,9.97878132233941e-07,True,4.908377958,34714.96634772757
cbuckle.mat,341,1e-06,34100,12372,1,821,9.802985270544032e-07,True,0.559797208,24333.448283273483
cbuckle.mat,341,1e-06,34100,12372,85,5533,9.956226458644775e-07,True,3.664752459,24333.448283273483
cbuckle.mat,341,1e-06,34100,12372,170,15084,9.942707403869307e-07,True,9.984293917,24333.448283273483
cbuckle.mat,341,1e-06,34100,12372,255,19377,9.97875756211479e-07,True,12.83789075,24333.448283273483
cbuckle.mat,341,1e-06,34100,12372,340,2226,9.956301684195881e-07,True,1.503773792,24333.448283273483
cbuckle.mat,341,1e-06,34100,13288,1,342,9.987487644465424e-07,True,0.231926,376.91874577136326
cbuckle.mat,341,1e-06,34100,13288,85,497,9.98193524216999e-07,True,0.331929375,376.91874577136326
cbuckle.mat,341,1e-06,34100,13288,170,757,9.866075975522294e-07,True,0.524854,376.91874577136326
cbuckle.mat,341,1e-06,34100,13288,255,662,9.638562490024818e-07,True,0.444207125,376.91874577136326
cbuckle.mat,341,1e-06,34100,13288,340,340,8.888191494857732e-07,True,0.228103875,376.91874577136326
cbuckle.mat,341,1e-06,34100,5533,1,344,9.737946914010555e-07,True,0.244709791,528.5716971470657
cbuckle.mat,341,1e-06,34100,5533,85,370,9.521706129621331e-07,True,0.25230975,528.5716971470657
cbuckle.mat,341,1e-06,34100,5533,170,439,9.835672981248848e-07,True,0.297859042,528.5716971470657
cbuckle.mat,341,1e-06,34100,5533,255,413,9.63409347970567e-07,True,0.277672333,528.5716971470657
cbuckle.mat,341,1e-06,34100,5533,340,340,7.526122932209451e-07,True,0.229433125,528.5716971470657
cbuckle.mat,341,1e-06,34100,2394,1,1529,9.886530189603132e-07,True,1.022703334,34972.670010367074
cbuckle.mat,341,1e-06,34100,2394,85,12144,9.99361888684713e-07,True,8.031571417,34972.670010367074
cbuckle.mat,341,1e-06,34100,2394,170,24888,9.992538837624571e-07,True,16.648892375,34972.670010367074
cbuckle.mat,341,1e-06,34100,2394,255,24553,9.99788579767279e-07,True,16.273969916,34972.670010367074
cbuckle.mat,341,1e-06,34100,2394,340,3706,9.965902421735823e-07,True,2.449144916,34972.670010367074
cbuckle.mat,341,1e-06,34100,5567,1,1460,9.707337080721432e-07,True,0.975879542,33487.85175908969
cbuckle.mat,341,1e-06,34100,5567,85,7633,9.94478218126719e-07,True,5.046038042,33487.85175908969
cbuckle.mat,341,1e-06,34100,5567,170,34099,0.0002731227697757746,False,22.66867675,33487.85175908969
cbuckle.mat,341,1e-06,34100,5567,255,15622,9.994950248803316e-07,True,10.414038084,33487.85175908969
cbuckle.mat,341,1e-06,34100,5567,340,3277,9.980619952214164e-07,True,2.194120083,33487.85175908969
cbuckle.mat,341,1e-06,34100,11000,1,445,9.845657368865863e-07,True,0.298861958,98.38813812293985
cbuckle.mat,341,1e-06,34100,11000,85,351,9.934888103223546e-07,True,0.237640458,98.38813812293985
cbuckle.mat,341,1e-06,34100,11000,170,401,9.746891209892666e-07,True,0.270168459,98.38813812293985
cbuckle.mat,341,1e-06,34100,11000,255,384,9.85647145407162e-07,True,0.259101375,98.38813812293985
cbuckle.mat,341,1e-06,34100,11000,340,340,6.804239887009649e-07,True,0.228358625,98.38813812293985
cbuckle.mat,341,1e-06,34100,11948,1,465,9.96185285189633e-07,True,0.309153791,76.93071463755217
cbuckle.mat,341,1e-06,34100,11948,85,338,9.967090919846247e-07,True,0.227919458,76.93071463755217
cbuckle.mat,341,1e-06,34100,11948,170,378,9.743317918677958e-07,True,0.252415125,76.93071463755217
cbuckle.mat,341,1e-06,34100,11948,255,368,9.602640337443048e-07,True,0.248131291,76.93071463755217
cbuckle.mat,341,1e-06,34100,11948,340,340,7.588044605002023e-07,True,0.228500084,76.93071463755217
cbuckle.mat,341,1e-06,34100,6279,1,349,9.911548078466613e-07,True,0.236786708,99.9231921365572
cbuckle.mat,341,1e-06,34100,6279,85,350,9.911584308000033e-07,True,0.2361635,99.9231921365572
cbuckle.mat,341,1e-06,34100,6279,170,404,9.54142586321295e-07,True,0.272025708,99.9231921365572
cbuckle.mat,341,1e-06,34100,6279,255,383,9.833543251655676e-07,True,0.258213291,99.9231921365572
cbuckle.mat,341,1e-06,34100,6279,340,340,6.790109910017374e-07,True,0.228855959,99.9231921365572
cbuckle.mat,341,1e-06,34100,3809,1,360,9.990783851766497e-07,True,0.243467,6499.037571140483
cbuckle.mat,341,1e-06,34100,3809,85,925,9.913514176183288e-07,True,0.63099375,6499.037571140483
cbuckle.mat,341,1e-06,34100,3809,170,1490,9.946650678501735e-07,True,1.004632166,6499.037571140483
cbuckle.mat,341,1e-06,34100,3809,255,1251,9.907874927686172e-07,True,0.825172292,6499.037571140483
cbuckle.mat,341,1e-06,34100,3809,340,626,9.998866819124684e-07,True,0.417670917,6499.037571140483
cbuckle.mat,341,1e-06,34100,13341,1,340,9.871202580806406e-07,True,0.227285708,78.61308164222929
cbuckle.mat,341,1e-06,34100,13341,85,349,9.711391115953388e-07,True,0.235421,78.61308164222929
cbuckle.mat,341,1e-06,34100,13341,170,412,9.390228105981743e-07,True,0.274991833,78.61308164222929
cbuckle.mat,341,1e-06,34100,13341,255,395,9.866529453264695e-07,True,0.265354458,78.61308164222929
cbuckle.mat,341,1e-06,34100,13341,340,340,6.700249284751745e-07,True,0.230299292,78.61308164222929
cbuckle.mat,341,1e-06,34100,9457,1,343,9.457686155144391e-07,True,0.231151,485.2377222525198
cbuckle.mat,341,1e-06,34100,9457,85,354,9.753603029113217e-07,True,0.237622625,485.2377222525198
cbuckle.mat,341,1e-06,34100,9457,170,431,9.77287890671174e-07,True,0.2932085,485.2377222525198
cbuckle.mat,341,1e-06,34100,9457,255,410,9.70932599256947e-07,True,0.279870708,485.2377222525198
cbuckle.mat,341,1e-06,34100,9457,340,340,7.474848369884929e-07,True,0.234986166,485.2377222525198
cbuckle.mat,341,1e-06,34100,5120,1,416,9.406030075539109e-07,True,0.279186125,76.93071463755184
cbuckle.mat,341,1e-06,34100,5120,85,340,9.503422369373357e-07,True,0.229846083,76.93071463755184
cbuckle.mat,341,1e-06,34100,5120,170,378,9.978961114153068e-07,True,0.255211375,76.93071463755184
cbuckle.mat,341,1e-06,34100,5120,255,367,9.841232315597671e-07,True,0.246634375,76.93071463755184
cbuckle.mat,341,1e-06,34100,5120,340,340,7.651868814421914e-07,True,0.229435541,76.93071463755184
cbuckle.mat,341,1e-06,34100,3032,1,378,9.65273494165789e-07,True,0.252421875,101.18496015020415
cbuckle.mat,341,1e-06,34100,3032,85,356,9.906924417422527e-07,True,0.247193916,101.18496015020415
cbuckle.mat,341,1e-06,34100,3032,170,405,9.653277115923635e-07,True,0.2734825,101.18496015020415
cbuckle.mat,341,1e-06,34100,3032,255,384,9.846565044761624e-07,True,0.256807084,101.18496015020415
cbuckle.mat,341,1e-06,34100,3032,340,340,6.675686282520879e-07,True,0.229038875,101.18496015020415
cbuckle.mat,341,1e-06,34100,6882,1,342,9.63929226519983e-07,True,0.230518167,565.245232033771
cbuckle.mat,341,1e-06,34100,6882,85,547,9.823434928332889e-07,True,0.367906292,565.245232033771
cbuckle.mat,341,1e-06,34100,6882,170,834,9.883182800199588e-07,True,0.553189291,565.245232033771
cbuckle.mat,341,1e-06,34100,6882,255,734,9.844007398400977e-07,True,0.489309708,565.245232033771
cbuckle.mat,341,1e-06,34100,6882,340,340,9.226474055648622e-07,True,0.227430291,565.245232033771
cbuckle.mat,341,1e-06,34100,10447,1,342,9.494001674075224e-07,True,0.22918775,528.5716971470611
cbuckle.mat,341,1e-06,34100,10447,85,355,9.967695143624743e-07,True,0.246922542,528.5716971470611
cbuckle.mat,341,1e-06,34100,10447,170,432,9.562291534276341e-07,True,0.296248667,528.5716971470611
cbuckle.mat,341,1e-06,34100,10447,255,411,9.293518494023092e-07,True,0.277806958,528.5716971470611
cbuckle.mat,341,1e-06,34100,10447,340,340,7.466456049838739e-07,True,0.230076,528.5716971470611
cbuckle.mat,341,1e-06,34100,9072,1,1381,9.916742012617451e-07,True,0.915640875,34714.96634772733
cbuckle.mat,341,1e-06,34100,9072,85,7805,9.97822904458069e-07,True,5.174616166,34714.96634772733
cbuckle.mat,341,1e-06,34100,9072,170,17025,9.994786864355754e-07,True,11.3164275,34714.96634772733
cbuckle.mat,341,1e-06,34100,9072,255,14142,9.998384807768569e-07,True,9.3461915,34714.96634772733
cbuckle.mat,341,1e-06,34100,9072,340,4816,9.986854991800249e-07,True,3.196276,34714.96634772733
cbuckle.mat,341,1e-06,34100,9996,1,1267,9.843782373319842e-07,True,0.838166708,40881.72490786608
cbuckle.mat,341,1e-06,34100,9996,85,9136,9.992256653190129e-07,True,6.034603042,40881.72490786608
cbuckle.mat,341,1e-06,34100,9996,170,34099,2.862456530669184e-06,False,22.559331167,40881.72490786608
cbuckle.mat,341,1e-06,34100,9996,255,20556,9.982859119959785e-07,True,13.74407875,40881.72490786608
cbuckle.mat,341,1e-06,34100,9996,340,5594,9.97460580440407e-07,True,3.731687875,40881.72490786608
cbuckle.mat,341,1e-06,34100,6423,1,358,9.97742105956748e-07,True,0.246329375,101.18496015020332
cbuckle.mat,341,1e-06,34100,6423,85,352,9.704858452156727e-07,True,0.241991792,101.18496015020332
cbuckle.mat,341,1e-06,34100,6423,170,404,9.656875781116264e-07,True,0.26981475,101.18496015020332
cbuckle.mat,341,1e-06,34100,6423,255,383,9.864271104180697e-07,True,0.260499709,101.18496015020332
cbuckle.mat,341,1e-06,34100,6423,340,340,6.733238902276376e-07,True,0.228019459,101.18496015020332
cbuckle.mat,341,1e-06,34100,11818,1,355,9.60579367403037e-07,True,0.240360208,376.9187457713633
cbuckle.mat,341,1e-06,34100,11818,85,498,9.529339520990753e-07,True,0.330782209,376.9187457713633
cbuckle.mat,341,1e-06,34100,11818,170,757,9.973722558452853e-07,True,0.502093208,376.9187457713633
cbuckle.mat,341,1e-06,34100,11818,255,660,9.969829352111786e-07,True,0.438311334,376.9187457713633
cbuckle.mat,341,1e-06,34100,11818,340,340,8.896745399115307e-07,True,0.235908583,376.9187457713633
cbuckle.mat,341,1e-06,34100,1017,1,385,9.506137808367383e-07,True,0.268467208,94.51586045195626
cbuckle.mat,341,1e-06,34100,1017,85,347,9.397800052653658e-07,True,0.235756917,94.51586045195626
cbuckle.mat,341,1e-06,34100,1017,170,396,9.659879862532245e-07,True,0.267475833,94.51586045195626
cbuckle.mat,341,1e-06,34100,1017,255,380,9.780064087111483e-07,True,0.2567045,94.51586045195626
cbuckle.mat,341,1e-06,34100,1017,340,340,6.88049459411571e-07,True,0.229524,94.51586045195626
cbuckle.mat,341,1e-06,34100,5020,1,342,9.55296603788899e-07,True,0.231071125,373.6908890850334
cbuckle.mat,341,1e-06,34100,5020,85,497,9.956431043621889e-07,True,0.3340715,373.6908890850334
cbuckle.mat,341,1e-06,34100,5020,170,757,9.851345237778552e-07,True,0.502406041,373.6908890850334
cbuckle.mat,341,1e-06,34100,5020,255,656,9.984860284220583e-07,True,0.435569417,373.6908890850334
cbuckle.mat,341,1e-06,34100,5020,340,340,8.905233698239197e-07,True,0.2299165,373.6908890850334
cbuckle.mat,341,1e-06,34100,1047,1,447,9.443621198230104e-07,True,0.3007045,92.18933061753995
cbuckle.mat,341,1e-06,34100,1047,85,344,9.950997452171583e-07,True,0.230225125,92.18933061753995
cbuckle.mat,341,1e-06,34100,1047,170,394,9.571875537663359e-07,True,0.265343167,92.18933061753995
cbuckle.mat,341,1e-06,34100,1047,255,379,9.979054981168218e-07,True,0.255141458,92.18933061753995
cbuckle.mat,341,1e-06,34100,1047,340,340,6.972019466087126e-07,True,0.229033792,92.18933061753995
cbuckle.mat,341,1e-06,34100,3338,1,342,8.774237349775316e-07,True,0.231180958,103.29957108037424
cbuckle.mat,341,1e-06,34100,3338,85,343,9.89128476278686e-07,True,0.231144667,103.29957108037424
cbuckle.mat,341,1e-06,34100,3338,170,400,9.635357612565298e-07,True,0.27900675,103.29957108037424
cbuckle.mat,341,1e-06,34100,3338,255,384,9.684943512758302e-07,True,0.25874375,103.29957108037424
cbuckle.mat,341,1e-06,34100,3338,340,340,6.688406618022296e-07,True,0.238435333,103.29957108037424
cbuckle.mat,341,1e-06,34100,12537,1,356,9.84704702044928e-07,True,0.242396333,66.77590945612441
cbuckle.mat,341,1e-06,34100,12537,85,341,9.91040406859815e-07,True,0.229614542,66.77590945612441
cbuckle.mat,341,1e-06,34100,12537,170,388,9.610627576723255e-07,True,0.259949959,66.77590945612441
cbuckle.mat,341,1e-06,34100,12537,255,374,9.913174987989527e-07,True,0.251903834,66.77590945612441
cbuckle.mat,341,1e-06,34100,12537,340,340,7.113161967278356e-07,True,0.228852083,66.77590945612441
cbuckle.mat,341,1e-06,34100,6228,1,507,9.416995943818673e-07,True,0.336404625,12801.88369899227
cbuckle.mat,341,1e-06,34100,6228,85,1688,9.965822186297976e-07,True,1.111910666,12801.88369899227
cbuckle.mat,341,1e-06,34100,6228,170,5976,9.993399387204455e-07,True,4.003148208,12801.88369899227
cbuckle.mat,341,1e-06,34100,6228,255,2641,9.967890679109246e-07,True,1.748095667,12801.88369899227
cbuckle.mat,341,1e-06,34100,6228,340,993,9.908598454542818e-07,True,0.660190541,12801.88369899227
cbuckle.mat,341,1e-06,34100,3754,1,341,9.87710166598533e-07,True,0.231908334,376.9187457713644
cbuckle.mat,341,1e-06,34100,3754,85,500,9.830906423994913e-07,True,0.340483167,376.9187457713644
cbuckle.mat,341,1e-06,34100,3754,170,758,9.880960294256713e-07,True,0.514236167,376.9187457713644
cbuckle.mat,341,1e-06,34100,3754,255,661,9.572047076374164e-07,True,0.442143125,376.9187457713644
cbuckle.mat,341,1e-06,34100,3754,340,340,8.888090517038606e-07,True,0.229220084,376.9187457713644
cbuckle.mat,341,1e-06,34100,891,1,401,9.909035673647695e-07,True,0.269163667,96.58403400220176
cbuckle.mat,341,1e-06,34100,891,85,349,9.94164899775498e-07,True,0.23387975,96.58403400220176
cbuckle.mat,341,1e-06,34100,891,170,399,9.758142900597207e-07,True,0.268972834,96.58403400220176
cbuckle.mat,341,1e-06,34100,891,255,385,9.833170113118464e-07,True,0.259913791,96.58403400220176
cbuckle.mat,341,1e-06,34100,891,340,340,6.837466828358423e-07,True,0.2310335,96.58403400220176
cbuckle.mat,341,1e-06,34100,2065,1,351,9.848202807384676e-07,True,0.237444042,528.5716971470666
cbuckle.mat,341,1e-06,34100,2065,85,369,9.674789502633766e-07,True,0.252517125,528.5716971470666
cbuckle.mat,341,1e-06,34100,2065,170,438,9.541494856874678e-07,True,0.294426334,528.5716971470666
cbuckle.mat,341,1e-06,34100,2065,255,413,9.71006046930175e-07,True,0.277960333,528.5716971470666
cbuckle.mat,341,1e-06,34100,2065,340,340,7.657607953406859e-07,True,0.228844625,528.5716971470666
cbuckle.mat,341,1e-06,34100,5224,1,350,9.575692457824087e-07,True,0.235664167,376.91874577136326
cbuckle.mat,341,1e-06,34100,5224,85,503,9.725616512949616e-07,True,0.338691208,376.91874577136326
cbuckle.mat,341,1e-06,34100,5224,170,758,9.769806207003003e-07,True,0.512056,376.91874577136326
cbuckle.mat,341,1e-06,34100,5224,255,662,9.53821807325747e-07,True,0.446189667,376.91874577136326
cbuckle.mat,341,1e-06,34100,5224,340,340,8.904413706323571e-07,True,0.246829792,376.91874577136326
cbuckle.mat,341,1e-06,34100,2849,1,500,9.864009486887278e-07,True,0.337749958,12490.166905495855
cbuckle.mat,341,1e-06,34100,2849,85,1602,9.978513360890959e-07,True,1.068164,12490.166905495855
cbuckle.mat,341,1e-06,34100,2849,170,3171,9.975769652964748e-07,True,2.086288958,12490.166905495855
cbuckle.mat,341,1e-06,34100,2849,255,2904,9.999388136013877e-07,True,1.930202958,12490.166905495855
cbuckle.mat,341,1e-06,34100,2849,340,940,9.96446298638682e-07,True,0.627865167,12490.166905495855
cbuckle.mat,341,1e-06,34100,11237,1,615,9.81734567659982e-07,True,0.408201667,16843.24483642574
cbuckle.mat,341,1e-06,34100,11237,85,2048,9.978548634789229e-07,True,1.353241459,16843.24483642574
cbuckle.mat,341,1e-06,34100,11237,170,7080,9.975703045463198e-07,True,4.707886542,16843.24483642574
cbuckle.mat,341,1e-06,34100,11237,255,4799,9.979793199263812e-07,True,3.192458875,16843.24483642574
cbuckle.mat,341,1e-06,34100,11237,340,1890,9.941390259750522e-07,True,1.261482958,16843.24483642574
cbuckle.mat,341,1e-06,34100,11608,1,342,9.490288291892564e-07,True,0.231867833,376.9187457713635
cbuckle.mat,341,1e-06,34100,11608,85,499,9.401086666916472e-07,True,0.335324416,376.9187457713635
cbuckle.mat,341,1e-06,34100,11608,170,758,9.982131487200818e-07,True,0.504061959,376.9187457713635
cbuckle.mat,341,1e-06,34100,11608,255,660,9.83409719512182e-07,True,0.440370042,376.9187457713635
cbuckle.mat,341,1e-06,34100,11608,340,340,8.893427188636202e-07,True,0.228947167,376.9187457713635
cbuckle.mat,341,1e-06,34100,12636,1,893,9.815977416828183e-07,True,0.608711417,20701.400466744733
cbuckle.mat,341,1e-06,34100,12636,85,2894,9.94481651570457e-07,True,1.929247959,20701.400466744733
cbuckle.mat,341,1e-06,34100,12636,170,8304,9.965335400003054e-07,True,5.486525959,20701.400466744733
cbuckle.mat,341,1e-06,34100,12636,255,8416,9.998263525060736e-07,True,5.515079917,20701.400466744733
cbuckle.mat,341,1e-06,34100,12636,340,1780,9.98511832592241e-07,True,1.179738042,20701.400466744733
cbuckle.mat,341,1e-06,34100,8481,1,472,9.368181282221872e-07,True,0.318453042,76.93071463755143
cbuckle.mat,341,1e-06,34100,8481,85,340,9.90439443779121e-07,True,0.231990291,76.93071463755143
cbuckle.mat,341,1e-06,34100,8481,170,368,9.986827185626284e-07,True,0.2571335,76.93071463755143
cbuckle.mat,341,1e-06,34100,8481,255,368,9.79120055169684e-07,True,0.250696292,76.93071463755143
cbuckle.mat,341,1e-06,34100,8481,340,340,7.572691917367585e-07,True,0.228458666,76.93071463755143
cbuckle.mat,341,1e-06,34100,10916,1,377,9.515935088890701e-07,True,0.254503666,99.92319213655492
cbuckle.mat,341,1e-06,34100,10916,85,348,9.878857268494987e-07,True,0.239841667,99.92319213655492
cbuckle.mat,341,1e-06,34100,10916,170,402,9.736175867408516e-07,True,0.275104792,99.92319213655492
cbuckle.mat,341,1e-06,34100,10916,255,383,9.885836742383161e-07,True,0.262979958,99.92319213655492
cbuckle.mat,341,1e-06,34100,10916,340,340,6.7407171499552e-07,True,0.22977275,99.92319213655492
cbuckle.mat,341,1e-06,34100,1981,1,343,9.497241949842154e-07,True,0.231445292,528.5716971470673
cbuckle.mat,341,1e-06,34100,1981,85,369,9.911166794027887e-07,True,0.250334833,528.5716971470673
cbuckle.mat,341,1e-06,34100,1981,170,439,9.363617254950948e-07,True,0.293337792,528.5716971470673
cbuckle.mat,341,1e-06,34100,1981,255,412,9.820908099937593e-07,True,0.276641334,528.5716971470673
cbuckle.mat,341,1e-06,34100,1981,340,340,7.672001823155928e-07,True,0.22983775,528.5716971470673
cbuckle.mat,341,1e-06,34100,3027,1,342,9.834768346435475e-07,True,0.231201542,21.95296504099155
cbuckle.mat,341,1e-06,34100,3027,85,342,9.842400797559829e-07,True,0.231506125,21.95296504099155
cbuckle.mat,341,1e-06,34100,3027,170,334,9.845885088169515e-07,True,0.22522125,21.95296504099155
cbuckle.mat,341,1e-06,34100,3027,255,333,9.653831603183165e-07,True,0.224152125,21.95296504099155
cbuckle.mat,341,1e-06,34100,3027,340,341,8.985543911624426e-07,True,0.230837417,21.95296504099155
