mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm
bcsstk18.mat,432,1e-06,43200,4393,430,442,9.866361233197552e-07,True,0.159999,13819204.969971644
bcsstk18.mat,432,1e-06,43200,8059,1,550,9.916236670197443e-07,True,0.198124042,84063120.52945292
bcsstk18.mat,432,1e-06,43200,8059,107,10093,9.987371304493157e-07,True,3.557850125,84063120.52945292
bcsstk18.mat,432,1e-06,43200,8059,215,1271,9.695752993639964e-07,True,0.467257041,84063120.52945292
bcsstk18.mat,432,1e-06,43200,8059,323,1336,9.9988237675208e-07,True,0.480520167,84063120.52945292
bcsstk18.mat,432,1e-06,43200,8059,430,451,9.96394290728834e-07,True,0.1639355,84063120.52945292
bcsstk18.mat,432,1e-06,43200,3086,1,464,9.905724399819127e-07,True,0.166173333,3607696.9720837725
bcsstk18.mat,432,1e-06,43200,3086,107,803,9.913398642629132e-07,True,0.291156708,3607696.9720837725
bcsstk18.mat,432,1e-06,43200,3086,215,452,9.885827069435268e-07,True,0.164870209,3607696.9720837725
bcsstk18.mat,432,1e-06,43200,3086,323,517,9.384881782234527e-07,True,0.191960875,3607696.9720837725
bcsstk18.mat,432,1e-06,43200,3086,430,431,9.010715970744594e-07,True,0.156776334,3607696.9720837725
bcsstk18.mat,432,1e-06,43200,11766,1,694,9.26943151209387e-07,True,0.258344542,57365374.83882509
bcsstk18.mat,432,1e-06,43200,11766,107,43199,1.6733806059872654e-06,False,15.291739542,57365374.83882509
bcsstk18.mat,432,1e-06,43200,11766,215,2771,9.962928547186943e-07,True,0.991560667,57365374.83882509
bcsstk18.mat,432,1e-06,43200,11766,323,4038,9.961621111166269e-07,True,1.447015833,57365374.83882509
bcsstk18.mat,432,1e-06,43200,11766,430,457,9.99331362103445e-07,True,0.16540425,57365374.83882509
bcsstk18.mat,432,1e-06,43200,3714,1,1129,9.95301757424442e-07,True,0.413696708,232036944.32597503
bcsstk18.mat,432,1e-06,43200,3714,107,43199,4.0955308564153534e-05,False,15.848296875,232036944.32597503
bcsstk18.mat,432,1e-06,43200,3714,215,13984,9.986561290645482e-07,True,4.967830541,232036944.32597503
bcsstk18.mat,432,1e-06,43200,3714,323,10770,9.9934799959676e-07,True,3.85411475,232036944.32597503
bcsstk18.mat,432,1e-06,43200,3714,430,494,9.98491438635386e-07,True,0.18418575,232036944.32597503
bcsstk18.mat,432,1e-06,43200,7035,1,568,9.848921500594244e-07,True,0.209346,21066118.268899035
bcsstk18.mat,432,1e-06,43200,7035,107,27669,9.987391906927693e-07,True,9.873752542,21066118.268899035
bcsstk18.mat,432,1e-06,43200,7035,215,1637,9.950433164281277e-07,True,0.602385375,21066118.268899035
bcsstk18.mat,432,1e-06,43200,7035,323,1810,9.9913183772389e-07,True,0.655549667,21066118.268899035
bcsstk18.mat,432,1e-06,43200,7035,430,447,9.91008128116905e-07,True,0.164575917,21066118.268899035
bcsstk18.mat,432,1e-06,43200,2334,1,1372,9.845292310254435e-07,True,0.497579125,397985446.0874172
bcsstk18.mat,432,1e-06,43200,2334,107,43199,3.794338083372591e-05,False,15.487088833,397985446.0874172
bcsstk18.mat,432,1e-06,43200,2334,215,35064,9.95708314844422e-07,True,12.511159041,397985446.0874172
bcsstk18.mat,432,1e-06,43200,2334,323,13621,9.930417060209015e-07,True,4.858706958,397985446.0874172
bcsstk18.mat,432,1e-06,43200,2334,430,521,9.985865006227535e-07,True,0.188215125,397985446.0874172
bcsstk18.mat,432,1e-06,43200,10283,1,2147,9.987524052662973e-07,True,0.774623833,1020499208.7564677
bcsstk18.mat,432,1e-06,43200,10283,107,43199,0.00018999741012380158,False,15.256843708,1020499208.7564677
bcsstk18.mat,432,1e-06,43200,10283,215,43199,0.0731363058767787,False,15.546616041,1020499208.7564677
bcsstk18.mat,432,1e-06,43200,10283,323,43199,1.6801996852302467e-06,False,15.183039875,1020499208.7564677
bcsstk18.mat,432,1e-06,43200,10283,430,43199,3.2101210378624506e-06,False,15.195205875,1020499208.7564677
bcsstk18.mat,432,1e-06,43200,10595,1,551,9.86304874904675e-07,True,0.198309792,23278743.530282363
bcsstk18.mat,432,1e-06,43200,10595,107,8935,9.879336087211794e-07,True,3.2095,23278743.530282363
