mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm,n_rows,slowdown
bcsstk18.mat,432,1e-06,43200,6807,1,471,9.532262935435791e-07,True,0.170828167,1486518.574290574,11948,1.0902777777777777
bcsstk18.mat,432,1e-06,43200,6807,108,1252,9.916959070649264e-07,True,0.456196667,1486518.574290574,11948,2.8981481481481484
bcsstk18.mat,432,1e-06,43200,6807,216,595,9.717958108494313e-07,True,0.216322792,1486518.574290574,11948,1.3773148148148149
bcsstk18.mat,432,1e-06,43200,6807,324,550,9.83483299606184e-07,True,0.19996925,1486518.574290574,11948,1.2731481481481481
bcsstk18.mat,432,1e-06,43200,6807,431,439,9.907263873238957e-07,True,0.158494125,1486518.574290574,11948,1.0162037037037037
bcsstk18.mat,432,1e-06,43200,5228,1,477,9.8230709740657e-07,True,0.174534375,1162948.8628375109,11948,1.1041666666666667
bcsstk18.mat,432,1e-06,43200,5228,108,950,9.86082012123203e-07,True,0.340721042,1162948.8628375109,11948,2.199074074074074
bcsstk18.mat,432,1e-06,43200,5228,216,531,9.851594883136746e-07,True,0.192145417,1162948.8628375109,11948,1.2291666666666667
bcsstk18.mat,432,1e-06,43200,5228,324,521,9.735741592742257e-07,True,0.185866292,1162948.8628375109,11948,1.2060185185185186
bcsstk18.mat,432,1e-06,43200,5228,431,436,9.989997179024325e-07,True,0.158716791,1162948.8628375109,11948,1.0092592592592593
bcsstk18.mat,432,1e-06,43200,4756,1,9296,9.979589466842251e-07,True,3.273480166,13761656602.290089,11948,21.51851851851852
bcsstk18.mat,432,1e-06,43200,4756,108,43199,0.00021129429834017036,False,15.250262667,13761656602.290089,11948,99.99768518518519
bcsstk18.mat,432,1e-06,43200,4756,216,43199,1.9478676038856994e-05,False,15.383411417,13761656602.290089,11948,99.99768518518519
bcsstk18.mat,432,1e-06,43200,4756,324,43199,5.345918709221781e-06,False,15.361861292,13761656602.290089,11948,99.99768518518519
bcsstk18.mat,432,1e-06,43200,4756,431,43199,4.759003463031208e-06,False,15.31652925,13761656602.290089,11948,99.99768518518519
bcsstk18.mat,432,1e-06,43200,11161,1,724,9.995180986742142e-07,True,0.26704225,82273245.25880924,11948,1.6759259259259258
bcsstk18.mat,432,1e-06,43200,11161,108,24989,9.996627835232691e-07,True,8.891361167,82273245.25880924,11948,57.844907407407405
bcsstk18.mat,432,1e-06,43200,11161,216,3740,9.782075685038156e-07,True,1.374236125,82273245.25880924,11948,8.657407407407407
bcsstk18.mat,432,1e-06,43200,11161,324,2023,9.942957932916538e-07,True,0.739437,82273245.25880924,11948,4.68287037037037
bcsstk18.mat,432,1e-06,43200,11161,431,504,9.985377620145798e-07,True,0.187075,82273245.25880924,11948,1.1666666666666667
bcsstk18.mat,432,1e-06,43200,7857,1,464,9.896633735606819e-07,True,0.170999833,1339575.654869363,11948,1.0740740740740742
bcsstk18.mat,432,1e-06,43200,7857,108,1241,9.91607702950813e-07,True,0.465323459,1339575.654869363,11948,2.872685185185185
bcsstk18.mat,432,1e-06,43200,7857,216,574,9.954052441476321e-07,True,0.213043542,1339575.654869363,11948,1.3287037037037037
bcsstk18.mat,432,1e-06,43200,7857,324,542,9.897455903586325e-07,True,0.198332542,1339575.654869363,11948,1.2546296296296295
bcsstk18.mat,432,1e-06,43200,7857,431,439,9.901337781607908e-07,True,0.162515958,1339575.654869363,11948,1.0162037037037037
bcsstk18.mat,432,1e-06,43200,8893,1,43199,9185385164822394.0,False,15.348378167,14179884027.08478,11948,99.99768518518519
