mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm,n_rows,slowdown
vibrobox.mat,565,1e-06,56500,10408,12,540,9.860344594393434e-07,True,0.179881708,83133031.20634195,12328,0.9557522123893806
vibrobox.mat,565,1e-06,56500,5518,554,567,9.890839419291141e-07,True,0.189668084,3662511145.2491436,12328,1.0035398230088495
vibrobox.mat,565,1e-06,56500,7742,363,578,9.813147726420436e-07,True,0.191862083,117038270.82199034,12328,1.023008849557522
vibrobox.mat,565,1e-06,56500,10008,489,591,9.829204373693649e-07,True,0.197010667,13801025.422401607,12328,1.0460176991150443
vibrobox.mat,565,1e-06,56500,7265,53,540,9.908569712785948e-07,True,0.186713125,115088801.57403773,12328,0.9557522123893806
vibrobox.mat,565,1e-06,56500,6121,436,56499,3.823855042993908e-06,False,18.688482,59327887552.66106,12328,99.99823008849557
vibrobox.mat,565,1e-06,56500,3064,155,42943,9.999388006092825e-07,True,14.143045542,16524259848.22849,12328,76.00530973451328
vibrobox.mat,565,1e-06,56500,214,141,56499,2.3530950227617667e-06,False,18.77200625,27232518665.68358,12328,99.99823008849557
vibrobox.mat,565,1e-06,56500,1393,326,44565,9.99651031434189e-07,True,14.725226584,44167846797.641685,12328,78.87610619469027
vibrobox.mat,565,1e-06,56500,3555,32,7192,9.988509092050726e-07,True,2.373861792,7047346461.943772,12328,12.72920353982301
vibrobox.mat,565,1e-06,56500,10309,92,535,9.734200668899377e-07,True,0.180711667,44922330.15370051,12328,0.9469026548672567
vibrobox.mat,565,1e-06,56500,8712,450,588,9.983025242590323e-07,True,0.19558675,40899356.00756382,12328,1.0407079646017698
vibrobox.mat,565,1e-06,56500,7682,472,578,9.92621566922275e-07,True,0.192019875,117102535.03052245,12328,1.023008849557522
vibrobox.mat,565,1e-06,56500,427,131,6676,9.899211456023264e-07,True,2.210726459,1406986843.6866555,12328,11.815929203539824
vibrobox.mat,565,1e-06,56500,3687,84,34696,9.991722708029435e-07,True,11.486326958,13330422896.618635,12328,61.408849557522124
vibrobox.mat,565,1e-06,56500,6054,45,17999,9.97994005399015e-07,True,6.003858916,32068602862.92005,12328,31.856637168141592
vibrobox.mat,565,1e-06,56500,8630,252,576,9.934415299125942e-07,True,0.192681792,70021981.88240819,12328,1.0194690265486726
vibrobox.mat,565,1e-06,56500,10443,77,572,9.90790987462906e-07,True,0.195882333,83134950.64759892,12328,1.0123893805309734
vibrobox.mat,565,1e-06,56500,10340,537,537,9.877362843335995e-07,True,0.17996775,50578400.68857908,12328,0.9504424778761061
vibrobox.mat,565,1e-06,56500,7189,408,596,9.958340988640546e-07,True,0.200597291,72313313.42219856,12328,1.0548672566371682
