mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm,n_rows,slowdown
parabolic_fem.mat,126,1e-06,12600,390968,18,136,8.09609788767538e-07,True,3.427460459,0.44721501715617684,525825,1.0793650793650793
parabolic_fem.mat,126,1e-06,12600,462964,92,130,9.546159318420526e-07,True,3.340100708,0.44721501715617556,525825,1.0317460317460319
parabolic_fem.mat,126,1e-06,12600,319896,1,170,9.935158678790768e-07,True,4.118566542,0.44721501715618117,525825,1.3492063492063493
parabolic_fem.mat,126,1e-06,12600,56338,104,131,8.670086752221708e-07,True,3.278183208,0.4472150171561637,525825,1.0396825396825398
parabolic_fem.mat,126,1e-06,12600,302621,34,135,9.50400615831689e-07,True,3.336708041,0.44721501715617684,525825,1.0714285714285714
parabolic_fem.mat,126,1e-06,12600,154933,106,130,8.649404081417747e-07,True,3.2585225,0.4472150171561769,525825,1.0317460317460319
parabolic_fem.mat,126,1e-06,12600,194906,2,135,8.468700218553654e-07,True,3.351839875,0.44721501715617684,525825,1.0714285714285714
parabolic_fem.mat,126,1e-06,12600,330503,72,133,9.873420907571133e-07,True,3.329649625,0.44721501715617684,525825,1.0555555555555556
parabolic_fem.mat,126,1e-06,12600,168499,21,140,9.044252482292356e-07,True,3.452013958,0.4472150171561786,525825,1.1111111111111112
parabolic_fem.mat,126,1e-06,12600,19806,81,134,9.190044035002935e-07,True,3.348720125,0.44721501715617795,525825,1.0634920634920635
parabolic_fem.mat,126,1e-06,12600,308690,84,130,9.921868918806934e-07,True,3.2183685,0.44721501715617684,525825,1.0317460317460319
parabolic_fem.mat,126,1e-06,12600,95795,97,130,8.821974008149649e-07,True,3.243776584,0.4472150171561832,525825,1.0317460317460319
parabolic_fem.mat,126,1e-06,12600,181661,70,134,8.755503062588723e-07,True,3.337150792,0.4472150171561966,525825,1.0634920634920635
parabolic_fem.mat,126,1e-06,12600,155545,18,136,8.18949260581911e-07,True,3.37723225,0.44721501715617684,525825,1.0793650793650793
parabolic_fem.mat,126,1e-06,12600,290499,24,138,9.090427172003053e-07,True,3.40433225,0.44721501715617834,525825,1.0952380952380953
parabolic_fem.mat,126,1e-06,12600,486224,32,134,9.92209540077632e-07,True,3.340013958,0.44721501715617995,525825,1.0634920634920635
parabolic_fem.mat,126,1e-06,12600,349522,45,139,9.61352823369569e-07,True,3.450773167,0.44721501715617684,525825,1.1031746031746033
parabolic_fem.mat,126,1e-06,12600,191714,14,136,9.886722408436576e-07,True,3.389767,0.44721501715617584,525825,1.0793650793650793
parabolic_fem.mat,126,1e-06,12600,259097,51,135,7.97726754379893e-07,True,3.397341875,0.44721501715617684,525825,1.0714285714285714
parabolic_fem.mat,126,1e-06,12600,482885,39,135,8.446093041893764e-07,True,3.397375917,0.44721501715617556,525825,1.0714285714285714
parabolic_fem.mat,126,1e-06,12600,16482,110,129,9.331782090096747e-07,True,3.269633125,0.44721501715617484,525825,1.0238095238095237
parabolic_fem.mat,126,1e-06,12600,172902,85,132,8.031860636766728e-07,True,3.316364959,0.44721501715617684,525825,1.0476190476190477
