mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm,n_protections,n_rows,slowdown
cbuckle.mat,341,1e-06,34100,10396,310,500,9.901004643117393e-07,True,0.336069833,376.9187457713645,0,13681,1.466275659824047
cbuckle.mat,341,1e-06,34100,10396,310,341,9.527748418586822e-07,True,0.23420425,376.9187457713645,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,11293,276,381,9.754416854544318e-07,True,0.260646583,528.5716971470797,0,13681,1.1173020527859236
cbuckle.mat,341,1e-06,34100,11293,276,381,9.754416854544318e-07,True,0.255834292,528.5716971470797,2348194,13681,1.1173020527859236
cbuckle.mat,341,1e-06,34100,944,58,345,9.981396953247079e-07,True,0.233539917,42.27388032479707,0,13681,1.0117302052785924
cbuckle.mat,341,1e-06,34100,944,58,345,9.981396953247079e-07,True,0.233991208,42.27388032479707,2348194,13681,1.0117302052785924
cbuckle.mat,341,1e-06,34100,1851,339,339,8.159922514566453e-07,True,0.229302833,69.29642112003006,0,13681,0.9941348973607038
cbuckle.mat,341,1e-06,34100,1851,339,339,8.159922514566453e-07,True,0.228685208,69.29642112003006,2348194,13681,0.9941348973607038
cbuckle.mat,341,1e-06,34100,4793,7,2575,9.92052236948722e-07,True,1.72257675,23743.181691229052,0,13681,7.551319648093842
cbuckle.mat,341,1e-06,34100,4793,7,2575,9.92052236948722e-07,True,1.713382667,23743.181691229052,2348194,13681,7.551319648093842
cbuckle.mat,341,1e-06,34100,12762,260,4829,9.98868201453236e-07,True,3.2191405,18797.970399199454,0,13681,14.161290322580646
cbuckle.mat,341,1e-06,34100,12762,260,341,9.527748418586822e-07,True,0.233553709,18797.970399199454,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,12006,109,5485,9.952247129563553e-07,True,3.654897625,29270.74410391318,0,13681,16.085043988269796
cbuckle.mat,341,1e-06,34100,12006,109,5485,9.952247129563553e-07,True,3.647593209,29270.74410391318,2348194,13681,16.085043988269796
cbuckle.mat,341,1e-06,34100,6885,79,346,9.824637898626911e-07,True,0.234303541,103.4410646622965,0,13681,1.0146627565982405
cbuckle.mat,341,1e-06,34100,6885,79,346,9.824637898626911e-07,True,0.233103833,103.4410646622965,2348194,13681,1.0146627565982405
cbuckle.mat,341,1e-06,34100,773,15,1882,9.993206126354152e-07,True,1.245816791,39365.780756273176,0,13681,5.519061583577713
cbuckle.mat,341,1e-06,34100,773,15,1882,9.993206126354152e-07,True,1.268321958,39365.780756273176,2348194,13681,5.519061583577713
cbuckle.mat,341,1e-06,34100,7356,25,603,9.841341745532346e-07,True,0.406717958,8623.461981387774,0,13681,1.7683284457478006
cbuckle.mat,341,1e-06,34100,7356,25,603,9.841341745532346e-07,True,0.402258917,8623.461981387774,2348194,13681,1.7683284457478006
cbuckle.mat,341,1e-06,34100,3312,146,34081,9.996352506621982e-07,True,22.826109125,40331.50854992466,0,13681,99.94428152492668
cbuckle.mat,341,1e-06,34100,3312,146,34081,9.996352506621982e-07,True,22.730250541,40331.50854992466,2348194,13681,99.94428152492668
cbuckle.mat,341,1e-06,34100,2840,78,357,8.676490152625129e-07,True,0.244594792,98.38813812293657,0,13681,1.0469208211143695
cbuckle.mat,341,1e-06,34100,2840,78,357,8.676490152625129e-07,True,0.244784083,98.38813812293657,2348194,13681,1.0469208211143695
cbuckle.mat,341,1e-06,34100,11527,106,364,9.794770525144386e-07,True,0.24995725,528.5716971470632,0,13681,1.067448680351906
cbuckle.mat,341,1e-06,34100,11527,106,341,9.527748418586822e-07,True,0.230844333,528.5716971470632,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,3214,121,1088,9.847031617355552e-07,True,0.723665792,376.9187457713635,0,13681,3.190615835777126
cbuckle.mat,341,1e-06,34100,3214,121,1088,9.847031617355552e-07,True,0.724453875,376.9187457713635,2348194,13681,3.190615835777126
cbuckle.mat,341,1e-06,34100,6061,185,444,9.995686221711653e-07,True,0.299318667,528.5716971470702,0,13681,1.3020527859237536
cbuckle.mat,341,1e-06,34100,6061,185,444,9.995686221711653e-07,True,0.315164917,528.5716971470702,2348194,13681,1.3020527859237536
cbuckle.mat,341,1e-06,34100,1964,305,338,9.862962731065956e-07,True,0.229937125,80.43873357921997,0,13681,0.9912023460410557
cbuckle.mat,341,1e-06,34100,1964,305,341,9.527748418586822e-07,True,0.232103875,80.43873357921997,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,7683,229,407,9.91176355520296e-07,True,0.277713375,96.5840340022013,0,13681,1.1935483870967742
cbuckle.mat,341,1e-06,34100,7683,229,407,9.91176355520296e-07,True,0.277265292,96.5840340022013,2348194,13681,1.1935483870967742
cbuckle.mat,341,1e-06,34100,8870,200,363,9.49484579370802e-07,True,0.254885,80.4387335792203,0,13681,1.064516129032258
cbuckle.mat,341,1e-06,34100,8870,200,363,9.49484579370802e-07,True,0.249942417,80.4387335792203,2348194,13681,1.064516129032258
cbuckle.mat,341,1e-06,34100,440,247,334,9.979012658178233e-07,True,0.230010417,16.781768919478985,0,13681,0.9794721407624634
cbuckle.mat,341,1e-06,34100,440,247,341,9.527748418586822e-07,True,0.232891,16.781768919478985,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,11171,19,705,9.96483909024166e-07,True,0.471909417,14481.08728166428,0,13681,2.067448680351906
cbuckle.mat,341,1e-06,34100,11171,19,705,9.96483909024166e-07,True,0.471771458,14481.08728166428,2348194,13681,2.067448680351906
cbuckle.mat,341,1e-06,34100,3791,111,839,9.974587431703787e-07,True,0.560912833,6499.037571140554,0,13681,2.4604105571847508
cbuckle.mat,341,1e-06,34100,3791,111,341,9.527748418586822e-07,True,0.22951875,6499.037571140554,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,2113,219,410,9.423619714359942e-07,True,0.276007708,528.5716971470721,0,13681,1.2023460410557185
cbuckle.mat,341,1e-06,34100,2113,219,341,9.527748418586822e-07,True,0.231268666,528.5716971470721,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,9456,189,18548,9.996761265906229e-07,True,12.407708291,37813.46353051637,0,13681,54.39296187683284
cbuckle.mat,341,1e-06,34100,9456,189,341,9.527748418586822e-07,True,0.232256583,37813.46353051637,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,11672,123,397,9.825237894525523e-07,True,0.268152375,83.72742085324273,0,13681,1.1642228739002933
cbuckle.mat,341,1e-06,34100,11672,123,397,9.825237894525523e-07,True,0.268161458,83.72742085324273,2348194,13681,1.1642228739002933
cbuckle.mat,341,1e-06,34100,7207,327,359,9.777484019905535e-07,True,0.244182417,528.5716971470703,0,13681,1.0527859237536656
cbuckle.mat,341,1e-06,34100,7207,327,341,9.527748418586822e-07,True,0.229503833,528.5716971470703,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,13046,327,341,9.405827333653816e-07,True,0.229039708,32.250629627822775,0,13681,1.0
cbuckle.mat,341,1e-06,34100,13046,327,341,9.527748418586822e-07,True,0.229503875,32.250629627822775,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,1114,204,728,9.784400010635296e-07,True,0.486676042,376.91874577136457,0,13681,2.134897360703812
cbuckle.mat,341,1e-06,34100,1114,204,341,9.527748418586822e-07,True,0.22992325,376.91874577136457,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,2465,248,6408,9.978286526867334e-07,True,4.327397125,18797.970399199185,0,13681,18.791788856304986
cbuckle.mat,341,1e-06,34100,2465,248,341,9.527748418586822e-07,True,0.2310775,18797.970399199185,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,9493,109,360,9.88083117184041e-07,True,0.24456225,528.5716971470644,0,13681,1.0557184750733137
cbuckle.mat,341,1e-06,34100,9493,109,360,9.88083117184041e-07,True,0.243665916,528.5716971470644,2348194,13681,1.0557184750733137
cbuckle.mat,341,1e-06,34100,8787,176,366,9.465730222100713e-07,True,0.249855458,65.19155600889037,0,13681,1.0733137829912023
cbuckle.mat,341,1e-06,34100,8787,176,366,9.465730222100713e-07,True,0.254109375,65.19155600889037,2348194,13681,1.0733137829912023
cbuckle.mat,341,1e-06,34100,1660,323,324,7.492177472167847e-07,True,0.225028041,376.9187457713623,0,13681,0.9501466275659824
cbuckle.mat,341,1e-06,34100,1660,323,341,9.527748418586822e-07,True,0.234523417,376.9187457713623,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,11534,23,378,9.606715623994115e-07,True,0.256188833,86.78763231603574,0,13681,1.1085043988269794
cbuckle.mat,341,1e-06,34100,11534,23,378,9.606715623994115e-07,True,0.255764375,86.78763231603574,2348194,13681,1.1085043988269794
