p,prot_overhead,nonprot_overhead,rand_overhead,r2n_overhead
0.01020408163265306,0.000140452252914259,0.000140452252914259,0.010139352178879754,0.01014665202522062
0.02,0.00027528641571194763,0.00027528641571194763,0.010273504288168643,0.010279834830257528
0.03,0.00041293375290545054,0.00041293375290545054,0.01040864749099183,0.010415796355830231
0.039999999999999994,0.0005505728314238953,0.0005505728314238953,0.010548201505844582,0.01055174972387455
0.049999999999999996,0.0006882160392798691,0.0006882160392798691,0.010683291522211195,0.01068770717068306
0.06,0.0008258922828271561,0.0008258922828271561,0.010814191520895267,0.010823697248584048
0.06999999999999999,0.0009635506325234429,0.0009635506325234429,0.010956661778285371,0.010959669651785839
0.07999999999999999,0.0011011456628477905,0.0011011456628477905,0.011078610671147364,0.011095579511108592
0.09,0.0012388012587163516,0.0012388012587163516,0.011230390569306413,0.011231549194209678
0.09999999999999999,0.0013764320785597383,0.0013764320785597383,0.01136856157131103,0.011367494404725613
0.10999999999999999,0.0015142267090866208,0.0015142267090866208,0.0115080904505492,0.011503601419682428
0.11999999999999998,0.0016517845656543121,0.0016517845656543121,0.011627808353620948,0.01163947456052759
0.12999999999999998,0.001789433279458838,0.001789433279458838,0.011757928124696572,0.011775437445851513
0.13999999999999999,0.0019272361783250326,0.0019272361783250326,0.011888493593268231,0.011911552627882604
0.14999999999999997,0.0020648546032999374,0.0020648546032999374,0.01205256388316251,0.012047485595334036
0.15999999999999998,0.002202291325695581,0.002202291325695581,0.012199134402734926,0.012183239085576676
0.16999999999999998,0.002340074938047838,0.002340074938047838,0.01233199118068825,0.012319335217302028
0.17999999999999997,0.002477825523959925,0.002477825523959925,0.012457481625345894,0.012455398727072742
0.18999999999999997,0.00261529940824575,0.00261529940824575,0.012592272727817577,0.012591188924071833
0.19999999999999998,0.0027528641571194765,0.0027528641571194765,0.012729609034486155,0.01272706887281072
0.20999999999999996,0.002891056665741941,0.002891056665741941,0.012873166395491128,0.012863568892920924
0.21999999999999997,0.0030284534181732417,0.0030284534181732417,0.01299927066513367,0.01299928290272435
0.22999999999999998,0.0031663953958126025,0.0031663953958126025,0.013151697221421704,0.013135535460185725
0.23999999999999996,0.003303965623043059,0.003303965623043059,0.013284308012181832,0.01327142082018613
0.24999999999999997,0.0034410801963993456,0.0034410801963993456,0.013417334075402684,0.013406856106853273
0.25999999999999995,0.003578866558917676,0.003578866558917676,0.013561830068008344,0.013542954955062522
0.26999999999999996,0.0037170728559539246,0.0037170728559539246,0.013686561529764675,0.01367946859471533
0.27999999999999997,0.0038544723566500652,0.0038544723566500652,0.013837041657988535,0.013815185319124703
0.29,0.00399197238561409,0.00399197238561409,0.01393025078795409,0.013951001340599631
0.29999999999999993,0.004129709206599875,0.004129709206599875,0.01405456441054749,0.014087051254027564
0.30999999999999994,0.004268006445146475,0.004268006445146475,0.014244647286684228,0.014223654721400528
0.31999999999999995,0.004404582651391162,0.004404582651391162,0.014384666317628544,0.014358558234512847
0.32999999999999996,0.004542680127259862,0.004542680127259862,0.014502154177707513,0.01449496438576627
0.33999999999999997,0.004680149876095676,0.004680149876095676,0.014605008085434119,0.014630750497963549
0.35,0.004817753162617215,0.004817753162617215,0.01478336702516801,0.014766668512367164
0.35999999999999993,0.0049565433149432415,0.0049565433149432415,0.014806830564861631,0.01490375885664449
0.36999999999999994,0.005094123162693332,0.005094123162693332,0.015086234241491693,0.015039653719338903
0.37999999999999995,0.0052315928489537755,0.0052315928489537755,0.015196742501066476,0.01517543976972719
0.38999999999999996,0.005368299838376514,0.005368299838376514,0.015263600266475857,0.015310472464273528
0.39999999999999997,0.005505728314238953,0.005505728314238953,0.015457268608954237,0.015446217808980933
0.4099999999999999,0.00564342795637449,0.00564342795637449,0.015619927099696264,0.015582230998900066
