p,prot_overhead,nonprot_overhead,rand_overhead,r2n_overhead
0.01020408163265306,0.4746830040638125,0.4706303097439393,0.9980870208685176,0.6514733073974399
0.02,0.4829177084001074,0.9224354070981211,1.002386760973328,0.6530868526234634
0.03,0.4924779198068751,1.3836669473166547,0.9993129710141339,0.654734062790346
0.039999999999999994,0.49844507904607627,1.8448708141962422,0.9984043392614281,0.656381174126595
0.049999999999999996,0.5073147060352221,2.3060885177453025,1.0148422933324093,0.6580283348781608
0.06,0.5122192522035898,2.767416917971082,1.0204367884692085,0.6596758909641203
0.06999999999999999,0.5162587327037849,3.2286853591113793,1.038632031827685,0.6613232329163821
0.07999999999999999,0.5250661478356534,3.6897416283924844,1.0300929405140375,0.662969817132858
0.09,0.5335269293059705,4.151000841949965,0.99921025599951,0.6646171261303739
0.09999999999999999,0.5399024913590728,4.612177035490605,1.0103053413491108,0.6662641386359895
0.10999999999999999,0.5457285986223862,5.073902129252591,1.0473025538678575,0.6679131114455878
0.11999999999999998,0.5508742536137572,5.534833835942164,1.015978823094226,0.6695592508079086
0.12999999999999998,0.5562111772493146,5.996069988937345,1.108039478380563,0.67120647744854
0.13999999999999999,0.5622357402246545,6.457822788421458,1.0739205475245825,0.6728555492044228
0.14999999999999997,0.5697462328462422,6.918957448980806,1.034692796023597,0.6745024133820445
0.15999999999999998,0.576215178579163,7.379483256784969,1.0551476378000502,0.6761471031453842
0.16999999999999998,0.5798052717751029,7.841171430619866,1.0769532099038963,0.6777959441017288
0.17999999999999997,0.5859240008842229,8.302748938776967,1.0799814793804503,0.679444389834387
0.18999999999999997,0.5915671309656264,8.763399269410233,1.0718253326461358,0.6810895243098771
0.19999999999999998,0.5955503148849176,9.22435407098121,1.0902967818501546,0.6827357461516472
0.20999999999999996,0.5965541866835623,9.68741238288302,1.0540362138829507,0.6843894803235616
0.21999999999999997,0.6011402942977967,10.147804258505182,1.0777978789744809,0.6860336917708437
0.22999999999999998,0.6060293132944715,10.610023086014735,1.1363379681264865,0.6876844278667262
0.23999999999999996,0.6105046740170151,11.070996244576586,1.133353455368857,0.6893307152673739
0.24999999999999997,0.6167694821507463,11.530442588726514,1.1395140052322006,0.6909715499094761
0.25999999999999995,0.6226649506732528,11.99213997787469,1.09591316869352,0.692620423776748
0.26999999999999996,0.624212214567253,12.455244492278167,1.1506274472193723,0.6942743229530558
0.27999999999999997,0.6301445737673935,12.915645576842916,1.1012732244178347,0.6959185672885135
0.29,0.6333971011377149,13.376383513603844,1.134473245771026,0.6975640146344202
0.29999999999999993,0.6361673276103674,13.837914897961612,1.0804987336110927,0.6992122956437572
0.30999999999999994,0.6393351446863007,14.30132414105614,1.2447729385720074,0.7008672831068673
0.31999999999999995,0.6427061564982371,14.758966513569938,1.0220486816413863,0.7025016751704364
0.32999999999999996,0.6463529078849725,15.221706387757774,1.024314388663028,0.7041542720960996
0.33999999999999997,0.648805306440165,15.682342861239732,1.1611068394974549,0.7057993570831256
0.35,0.6526999434457902,16.143426795556895,1.0953902559601858,0.7074460401005827
0.35999999999999993,0.6574605273090323,16.60848770432339,1.0620599231622898,0.7091069262073237
0.36999999999999994,0.6611060366352655,17.069493099521114,1.0655559462516881,0.7107533287356451
0.37999999999999995,0.6650888562300813,17.53012936332423,1.104043249254612,0.7123984129738388
0.38999999999999996,0.6664822851717419,17.988209966812033,1.146056635810075,0.7140343701049561
0.39999999999999997,0.6701861727838946,18.44870814196242,1.2681235041883592,0.7156789611829625
0.4099999999999999,0.674097540713797,18.910114946660947,1.072235265999088,0.7173267972771898
0.41999999999999993,0.6768373831397441,19.378895107103382,1.0733923099987837,0.7190009660600699
0.42999999999999994,0.6802400392629279,19.837320582755293,1.1663951812934392,0.7206381548435905
0.43999999999999995,0.6827665545634796,20.300074980152313,1.079620491750475,0.7222908036364306
0.44999999999999996,0.686482957411378,20.75687234694242,1.0815065588195008,0.7239221779054698
0.4599999999999999,0.6887832218008075,21.2249288333668,1.08502934556867,0.7255937622094144
0.4699999999999999,0.6926867580858,21.68395409257454,1.0590926891283838,0.7272330930181111
0.4799999999999999,0.6912790139319839,22.14199248915317,1.1822822025487816,0.7288688994144157
0.48999999999999994,0.6951959136724276,22.608710958287283,1.1422451956206732,0.7305357052166928
0.49999999999999994,0.6975664593421634,23.060885177453027,1.4411857171319917,0.73215056869862
0.5099999999999999,0.6991163766852041,23.531515487196966,1.0964206027355026,0.733831344975728
0.5199999999999999,0.70006894209361,23.98427995574938,1.043194024437144,0.7354483164331642
0.5299999999999999,0.7030559822365408,24.454809308009573,1.1504559270293344,0.7371287321577531
0.5399999999999999,0.7067199672493496,24.917217911888738,1.20693619675763,0.7387801460077313
0.5499999999999999,0.7089170511486305,25.369510646262956,1.536127595035857,0.7403954327466115
0.5599999999999999,0.7110786122676792,25.83852680947118,1.3284852031059222,0.7420704443733158
0.57,0.7154900588061025,26.295194044986346,1.3304921494322752,0.743701353900592
0.58,0.7167668749391635,26.75276702720769,1.1648663452774417,0.7453354981485084
0.5899999999999999,0.7181769673394923,27.226546844690706,1.5477944627230869,0.7470275223579803
0.5999999999999999,0.720900838614017,27.68413586729055,1.1868485902144188,0.7486617238913862
0.6099999999999999,0.7220618613019294,28.14018935625751,1.1723594406076585,0.7502904415270288
0.6199999999999999,0.7240969412330966,28.61152007128167,1.3023001459720587,0.7519737191827242
0.6299999999999999,0.727687698824923,29.062237148649057,1.1167460619482374,0.7535833787300208
0.6399999999999999,0.7304688025033957,29.527381789312454,1.3167663575507043,0.7552445638710209
0.6499999999999999,0.7337087784223849,29.988147174841387,1.3137223954632573,0.756890109245544
0.6599999999999999,0.7361124302729911,30.443412775515547,1.1866692671571404,0.7585160130718673
0.6699999999999999,0.7361298146924713,30.912714715084487,1.3309708257418638,0.7601920453003429
0.6799999999999999,0.738472738171404,31.375353982929287,1.1997552142419006,0.7618442829275267
0.69,0.7371535895400372,31.830069258044205,1.133697027934489,0.763468221359515
0.6999999999999998,0.7388636007768955,32.29815851183897,1.4067367542482996,0.7651399226865618
0.7099999999999999,0.7409257491559887,32.75693917251851,1.2140477047007903,0.7667783799531276
0.7199999999999999,0.7415712548810975,33.228941177886206,1.347309510096441,0.7684640550083551
0.7299999999999999,0.7442906097257301,33.69011713287513,1.4256988295786368,0.7701110666620238
0.7399999999999999,0.7473341559090276,34.13898619904223,1.2835364416397792,0.7717141263509583
0.7499999999999999,0.7507258410077186,34.599977760619694,1.1453482494143317,0.7733604794748529
0.7599999999999999,0.7510995766631576,35.073589623502706,1.5558016073341714,0.7750519038629755
0.7699999999999999,0.7544224605392283,35.53295096679973,1.22551721797961,0.7766924349389577
0.7799999999999999,0.7569593636576829,35.976419933624065,1.0767771631697916,0.7782762090895802
0.7899999999999999,0.7597821507428577,36.45989751375973,1.7732109838685228,0.780002867212487
0.7999999999999999,0.7584965635530453,36.89741628392484,1.3125201638960835,0.781565391245593
0.8099999999999998,0.7601955893465271,37.375826867833105,1.554559046901264,0.783273953451431
0.8199999999999998,0.7622530274468671,37.83574270295821,1.3170125405147228,0.7849164648008703
0.8299999999999998,0.7654326288561484,38.3071182349718,1.4073734559843905,0.7865999025128371
0.8399999999999999,0.7683432721315729,38.757790214206764,1.3337623035076693,0.7882094009998077
0.8499999999999999,0.769890195269369,39.21919247866161,1.4131976893530305,0.7898572208793253
0.8599999999999999,0.7715291274754954,39.691712869970786,1.1691884839403526,0.7915447472619638
0.8699999999999999,0.7738247555999778,40.14079230191998,1.2502261970991413,0.7931485582365863
0.8799999999999999,0.7729045942073668,40.60014996030463,1.4266233071816845,0.7947890761525294
0.8899999999999999,0.7766084028589242,41.070142791545905,1.2559294155092506,0.7964675757833563
0.8999999999999999,0.7784028299312056,41.51374469388484,1.16952934857238,0.7980518246906075
0.9099999999999999,0.7802662366995613,42.00525533233702,1.17388711006125,0.7998071715179423
0.9199999999999998,0.7828232499343486,42.46940180009766,1.265370255977115,0.8014647918538276
0.9299999999999998,0.783598493677422,42.90397242316842,1.279875137921427,0.8030167870799377
0.9399999999999998,0.7855972183636962,43.38830701308189,1.3636420849569328,0.8047465058678166
0.9499999999999998,0.7874836617248548,43.84198702937838,1.558573938791501,0.8063667470486363
0.9599999999999999,0.7893795600421026,44.30525490384827,1.3956420713281135,0.8080212296376963
0.9699999999999999,0.7913865070755227,44.778417820297136,1.224882455887895,0.8097110506898234
0.9799999999999999,0.7930537034328801,45.217421916574565,1.1902475698480262,0.8112788793130538
0.9899999999999999,0.7949021123753242,45.66511916327332,1.1950248208753513,0.8128777540476351
0.9999999999999999,0.7967117785150599,46.121770354906054,1.2900604561716578,0.8145086062769081
