p,prot_overhead,nonprot_overhead,rand_overhead,r2n_overhead
0.01020408163265306,0.8402108561427384,0.8381470209800207,0.9941860353821256,0.9900055424264615
0.02,0.9321128128523313,1.6427681611208405,0.9980277080652094,0.9900165735569522
0.03,0.9520952280919788,2.4641768834500954,1.0081979600976771,0.9900278348404933
0.039999999999999994,0.967328305059522,3.285536322241681,1.0375848359110937,0.9900390954483708
0.049999999999999996,0.96524342578824,4.106920402802102,1.0330257115678363,0.9900503563940801
0.06,0.9737111546041167,4.928501623427459,1.0472011694933336,0.9900616200425244
0.06999999999999999,0.9759751118619602,5.749976062726078,1.0297219883869313,0.9900728822270267
0.07999999999999999,0.9744580173964599,6.571072644483362,1.0521439952806209,0.990084139231208
0.09,0.9735018248410009,7.3925306503502854,1.0853742835246594,0.9900954011904124
0.09999999999999999,0.9759088639559208,8.213840805604203,1.0920523315328101,0.9901066611226265
0.10999999999999999,0.9776949057447876,9.036128499014524,1.0922982531302237,0.9901179344566149
0.11999999999999998,0.9798562467511768,9.857003246854918,1.070182298896128,0.9901291884195151
0.12999999999999998,0.980103155470718,10.678420184092827,1.0729319009993015,0.9901404498156804
0.13999999999999999,0.9809105569966207,11.50075721871213,1.0594490366996017,0.9901517238261228
0.14999999999999997,0.9826115529929105,12.321993407747078,1.1424929748791062,0.9901629827442808
0.15999999999999998,0.9840377802369452,13.142145288966724,1.218305396331409,0.9901742267968822
0.16999999999999998,0.9827985407083293,13.964367231561038,1.1392602889034222,0.9901854992294452
0.17999999999999997,0.9822974867121068,14.786392089296495,1.115038390541513,0.9901967689600302
0.18999999999999997,0.983342427115666,15.606765733619994,1.235216798370493,0.9902080160529416
0.19999999999999998,0.9848351734228953,16.427681611208406,1.1801390215503231,0.9902192705797194
0.20999999999999996,0.9859610050888716,17.252343637059866,1.067539638501169,0.9902305764651405
0.21999999999999997,0.9871957643420785,18.072256998029047,1.1581838609554547,0.990241817247696
0.22999999999999998,0.9883174979230737,18.89542398344652,1.0364272998363324,0.9902531026365315
0.23999999999999996,0.9871959896372211,19.716372553058577,1.1819394691736067,0.9902643576115078
0.24999999999999997,0.9849110839332762,20.534602014010506,1.2967092492210763,0.9902755753082657
0.25999999999999995,0.9859101938240477,21.356840368185654,1.195924561511326,0.990286847965827
0.26999999999999996,0.9866429793344669,22.181584676219828,1.1642733944471981,0.990298154979314
0.27999999999999997,0.987207426212536,23.00151443742426,1.2003591508169738,0.9903093959867121
0.29,0.9878698320060162,23.82204409978017,1.0855892781522876,0.9903206452185871
0.29999999999999993,0.9881572475223428,24.643986815494156,1.301913995790304,0.9903319138230279
0.30999999999999994,0.9887205564636881,25.469273815826984,1.2626743179838886,0.9903432282766742
0.31999999999999995,0.9887582867368064,26.284290577933447,1.152976919974141,0.9903544019282307
0.32999999999999996,0.9878804195427086,27.108385497043574,1.2321268594584573,0.9903657000387773
0.33999999999999997,0.9885934870926987,27.928734463122076,1.1833405694470498,0.9903769467933569
0.35,0.9891427623449711,28.749880313630392,1.0939533260483851,0.9903882044729989
0.35999999999999993,0.9896349888660171,29.578108770630905,1.245715070115375,0.9903995592531925
0.36999999999999994,0.9899103589347841,30.3991147505707,1.429666504727473,0.990410815015248
0.37999999999999995,0.9902878565348057,31.21946334323148,1.186611032552113,0.9904220617647083
0.38999999999999996,0.9907087278543175,32.03526055227848,1.430193704606297,0.9904332461159737
0.39999999999999997,0.9910644098811703,32.85536322241681,1.1623922614802706,0.990444489493905
0.4099999999999999,0.9905804272988631,33.677084073817966,1.2817462472442964,0.9904557550566482
0.41999999999999993,0.9908988624916323,34.51193615800085,1.4697347683604307,0.9904672006449152
0.42999999999999994,0.9880099546930542,35.32834755098582,1.2602061702989815,0.9904783934164706
0.43999999999999995,0.9882322306516466,36.15246833452554,1.3145949760161726,0.9904896918816112
0.44999999999999996,0.986012451686003,36.96598022324124,1.2573219709135608,0.9905008449017749
0.4599999999999999,0.986274666156413,37.79954351405524,1.6046811806546952,0.9905122728210459
0.4699999999999999,0.9865817256590426,38.617023063489434,1.4170940301669173,0.990523480236727
0.4799999999999999,0.9867799747880013,39.43274510611715,1.417740840125008,0.9905346635574819
0.48999999999999994,0.9869754867644649,40.26392551766766,1.3314846346817404,0.9905460588081455
0.49999999999999994,0.9871206566889817,41.06920402802101,1.5870708954557522,0.9905570989509977
0.5099999999999999,0.987366598076653,41.907351049001036,1.4155200001414094,0.9905685897119255
0.5199999999999999,0.9874445151106906,42.71368073637131,1.2958605379346213,0.9905796442661204
0.5299999999999999,0.9875291704987363,43.55164796184625,1.5033604648332095,0.9905911325621022
0.5399999999999999,0.9877460866430798,44.375152920606176,1.7167032875645285,0.9906024225844576
0.5499999999999999,0.9878424835788764,45.18064249507262,1.7850577567513388,0.9906134656209398
0.5599999999999999,0.9880696360777468,46.01591487733447,1.4891508009731256,0.9906249169713758
0.57,0.9881277764878086,46.82919501484722,1.5063668604454579,0.9906360668142955
0.58,0.9884061171359592,47.64408819956034,1.8402128879710205,0.9906472387716405
0.5899999999999999,0.9885864278135816,48.487844188926815,1.7218008840629102,0.9906588064299541
0.5999999999999999,0.9887052710251315,49.302765940001215,1.821918023448806,0.9906699787789359
0.6099999999999999,0.9887232515759106,50.114953054327046,1.582468571305684,0.9906811136368139
0.6199999999999999,0.9888392738247777,50.954347429306466,1.4812759925167616,0.9906926214986157
0.6299999999999999,0.9888709504146039,51.7570309111796,1.7047444377107421,0.9907036260643541
0.6399999999999999,0.9889000387169746,52.5854084865826,1.5729362091337125,0.9907149828889192
0.6499999999999999,0.9889397587479011,53.40598703253708,1.5526407384752081,0.9907262327909746
0.6599999999999999,0.9889947398149995,54.21677099408715,1.1860222314825248,0.990737348412021
0.6699999999999999,0.9890247629195634,55.052552316382055,1.5449808812292647,0.9907488067398824
0.6799999999999999,0.9891030257676748,55.87646806533471,1.4361846057384642,0.9907601023940563
0.69,0.9892006704938309,56.68627195033956,1.2634127563199995,0.9907712045785275
0.6999999999999998,0.9892717820471364,57.51989359666808,1.633405315388349,0.9907826332978364
0.7099999999999999,0.9892890297097167,58.33693753980258,1.5524900166148035,0.990793834741477
0.7199999999999999,0.9893153836801841,59.177527417897714,1.6356883041174357,0.9908053589932917
0.7299999999999999,0.9893531768619762,59.99883714831412,1.4403241969183358,0.9908166189196813
0.7399999999999999,0.9893738076485088,60.7982295011414,1.8549258637545154,0.9908275783649623
0.7499999999999999,0.9893909857556861,61.6192108447427,1.47370539449207,0.9908388337892607
0.7599999999999999,0.9894090364329545,62.46266772322588,1.618531061397699,0.9908503973468479
0.7699999999999999,0.9894589983321503,63.28074580588754,1.4791547763556414,0.9908616129682519
0.7799999999999999,0.9894835817330205,64.07052110455696,1.7215872692805827,0.9908724405664138
0.7899999999999999,0.9895145442010225,64.93154787038895,1.883212762231328,0.9908842450022357
0.7999999999999999,0.9895682203273802,65.71072644483363,2.01958175359936,0.9908949273222762
0.8099999999999998,0.9895795537802853,66.56272938090926,1.8557207732611891,0.9909066080439196
0.8199999999999998,0.989627145108357,67.38179495983759,1.3965403114020434,0.9909178372036208
0.8299999999999998,0.989723023295051,68.22126914953657,1.3588449149238417,0.99092934615966
0.8399999999999999,0.9897652672763261,69.0238723160017,1.156564596613974,0.9909403496242969
0.8499999999999999,0.9898308568940059,69.84558508166839,1.4964854861606858,0.990951615076187
0.8599999999999999,0.9898661127197114,70.68709815494151,1.4775734787185004,0.9909631519847489
0.8699999999999999,0.989880831914114,71.48686514886164,1.5163649324543453,0.9909741165662544
0.8799999999999999,0.9900047200666056,72.30493666905107,1.6000243869828483,0.9909853320976888
0.8899999999999999,0.9900307753801302,73.14194840253074,2.099900736558752,0.990996807294143
0.8999999999999999,0.9901142568156853,73.93196044648248,1.6169449734940289,0.9910076381380163
0.9099999999999999,0.9901926224449945,74.80729331151369,1.5396013759664084,0.9910196387064518
0.9199999999999998,0.9902248169779039,75.63389323760777,1.7192236806247394,0.9910309711599427
0.9299999999999998,0.9902813018040609,76.40782144748096,1.2664061090752692,0.9910415814989553
0.9399999999999998,0.9903080392062501,77.27037446476201,1.73750273921157,0.9910534068592572
0.9499999999999998,0.990333672574223,78.07833465403235,1.5852950602523534,0.9910644837671765
0.9599999999999999,0.9903782396560673,78.90336989053029,1.5605950605536392,0.991075794769211
0.9699999999999999,0.9903981048374145,79.74602723887575,2.0699193728332026,0.991087347365464
0.9799999999999999,0.9904186595704166,80.52785103533532,1.378228393481232,0.9910980659507573
0.9899999999999999,0.9904499458978974,81.32515649113071,1.6174227620784916,0.9911089967852645
0.9999999999999999,0.9904586331063729,82.13840805604202,1.7819859567517242,0.9911201462364619
